cluster_id,n_users,n_merchants,n_transactions,transaction_amount,chargeback_count,chargebacked_transaction_count,disputed_amount,average_user_risk,average_merchant_risk,max_user_risk,max_merchant_risk,cluster_chargeback_rate,disputed_amount_ratio,temporal_concentration,relationship_concentration,cluster_risk_score,risk_level,top_signals,explanation
CLU00625,1,1,1,14260.28,1,1,0.0,16.0,11.1111,16.0,11.1111,1.0,0.0,0.0,0.1,28.2,LOW,elevated_avg_user_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_user_risk, high_cluster_chargeback_rate. Cluster involves 1 user(s) and 1 merchant(s) with 1 transaction(s), chargeback rate 100.0%, disputed amount ratio 0.0%."
CLU00290,2,1,2,13602.43,1,1,5879.13,4.6667,12.5801,9.3333,12.5801,0.5,0.4322,0.5,0.1,28.1442,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 43.2%."
CLU00147,3,1,3,39439.51,1,1,21185.86,5.3333,20.064,12.0,20.064,0.3333,0.5372,0.3333,0.1,28.0861,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 53.7%."
CLU00358,2,1,2,18332.15,1,1,5092.34,6.6667,17.5309,13.3333,17.5309,0.5,0.2778,0.5,0.1,28.0556,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 27.8%."
CLU00239,2,1,2,13809.89,1,1,3807.73,6.6667,17.5081,13.3333,17.5081,0.5,0.2757,0.5,0.1,28.0145,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 27.6%."
CLU00057,5,1,5,70533.87,2,2,6357.16,5.8667,34.7258,13.3333,34.7258,0.4,0.0901,0.2,0.1,27.9786,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio 9.0%."
CLU00228,2,1,2,19949.52,2,1,5449.19,6.6667,17.4794,13.3333,17.4794,0.5,0.2731,0.5,0.1,27.963,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 27.3%."
CLU00411,2,1,2,34952.17,1,1,9404.0,6.6667,17.4339,13.3333,17.4339,0.5,0.2691,0.5,0.1,27.8811,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 26.9%."
CLU00028,6,1,6,58942.31,2,2,4814.63,5.1111,34.6764,17.3333,34.6764,0.3333,0.0817,0.3333,0.1,27.8293,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 6 user(s) and 1 merchant(s) with 6 transaction(s), chargeback rate 33.3%, disputed amount ratio 8.2%."
CLU00115,4,1,4,43496.47,1,1,17075.88,3.3333,29.8351,13.3333,29.8351,0.25,0.3926,0.25,0.1,27.8145,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 39.3%."
CLU00542,2,1,2,11185.75,1,1,4601.18,4.6667,12.3483,9.3333,12.3483,0.5,0.4113,0.5,0.1,27.7269,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 41.1%."
CLU00503,2,1,2,29531.16,2,1,9916.58,6.6667,14.8422,13.3333,14.8422,0.5,0.3358,0.5,0.1,27.716,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 33.6%."
CLU00562,2,1,2,18637.59,1,1,3450.0,10.0,19.8346,17.3333,19.8346,0.5,0.1851,0.5,0.1,27.7022,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 18.5%."
CLU00447,2,1,2,42821.97,1,1,7714.0,8.6667,19.7793,13.3333,19.7793,0.5,0.1801,0.5,0.1,27.6028,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 18.0%."
CLU00401,2,1,2,23545.66,1,1,5937.26,6.6667,17.2462,13.3333,17.2462,0.5,0.2522,0.5,0.1,27.5432,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 25.2%."
CLU00093,4,1,4,37051.3,1,1,14012.62,3.3333,29.5154,13.3333,29.5154,0.25,0.3782,0.25,0.1,27.4549,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 37.8%."
CLU00433,2,1,2,11202.67,1,1,2653.08,6.6667,17.0758,13.3333,17.0758,0.5,0.2368,0.5,0.1,27.2365,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 23.7%."
CLU00393,2,1,2,19787.04,2,1,4655.03,9.3333,17.0584,16.0,17.0584,0.5,0.2353,0.5,0.1,27.2051,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 23.5%."
CLU00081,4,1,4,56953.63,2,1,15005.39,3.3333,26.9659,13.3333,26.9659,0.25,0.2635,0.5,0.1,27.0867,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 26.3%."
CLU00346,2,1,2,20049.45,1,1,3046.01,8.6667,19.4658,13.3333,19.4658,0.5,0.1519,0.5,0.1,27.0385,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 15.2%."
CLU00085,4,1,4,74025.5,2,2,1535.06,6.6667,29.3497,13.3333,29.3497,0.5,0.0207,0.25,0.1,27.0184,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 2.1%."
CLU00345,2,1,2,23232.68,1,1,6879.04,8.0,14.401,9.3333,14.401,0.5,0.2961,0.5,0.1,26.9219,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 29.6%."
CLU00070,5,1,5,72642.56,2,2,3674.52,5.3333,33.6273,13.3333,33.6273,0.4,0.0506,0.2,0.1,26.891,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio 5.1%."
CLU00510,2,1,2,30871.96,1,1,6771.0,6.6667,16.8814,13.3333,16.8814,0.5,0.2193,0.5,0.1,26.8865,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 21.9%."
CLU00470,2,1,2,4834.9,1,1,1771.56,4.6667,11.849,9.3333,11.849,0.5,0.3664,0.5,0.1,26.8282,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 36.6%."
CLU00212,2,1,2,25295.94,1,1,3544.0,10.0,19.3345,16.0,19.3345,0.5,0.1401,0.5,0.1,26.802,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 14.0%."
CLU00083,4,1,4,32109.84,2,2,2311.0,6.6667,27.1549,13.3333,27.1549,0.5,0.072,0.25,0.1,26.7993,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 7.2%."
CLU00525,2,1,2,14535.55,1,1,2017.17,8.6667,19.3197,17.3333,19.3197,0.5,0.1388,0.5,0.1,26.7755,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 13.9%."
CLU00514,2,1,2,30541.48,1,1,6490.82,6.6667,16.8058,13.3333,16.8058,0.5,0.2125,0.5,0.1,26.7505,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 21.3%."
CLU00128,4,1,4,67816.68,2,2,8733.04,5.6667,25.0839,13.3333,25.0839,0.5,0.1288,0.25,0.1,26.7194,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 12.9%."
CLU00361,2,1,2,38404.53,3,1,7854.99,6.6667,16.717,13.3333,16.717,0.5,0.2045,0.5,0.1,26.5907,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 20.5%."
CLU00122,4,1,4,41491.75,2,2,2631.0,6.6667,26.9647,17.3333,26.9647,0.5,0.0634,0.25,0.1,26.5853,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 6.3%."
CLU00309,2,1,2,34759.11,1,1,0.0,6.6667,11.1111,13.3333,11.1111,0.5,0.0,1.0,0.1,26.5556,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00439,2,1,2,28014.41,1,1,5678.98,6.6667,16.6968,13.3333,16.6968,0.5,0.2027,0.5,0.1,26.5543,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 20.3%."
CLU00560,1,2,2,21962.05,1,1,1369.23,21.3333,7.4035,21.3333,11.4737,0.5,0.0623,0.5,0.1,26.5352,LOW,elevated_avg_user_risk|high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: elevated_avg_user_risk, high_cluster_chargeback_rate, temporal_concentration. Cluster involves 1 user(s) and 2 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 6.2%."
CLU00330,2,1,2,11550.3,1,1,2301.28,6.6667,16.6582,13.3333,16.6582,0.5,0.1992,0.5,0.1,26.4848,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 19.9%."
CLU00277,2,1,2,44224.57,1,1,5338.83,8.6667,19.1191,17.3333,19.1191,0.5,0.1207,0.5,0.1,26.4144,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 12.1%."
CLU00206,2,2,3,35414.6,1,1,10469.69,10.6667,11.5139,21.3333,19.6945,0.3333,0.2956,0.6667,0.1,26.4043,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 2 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 29.6%."
CLU00199,3,1,3,6325.76,1,1,2075.0,4.4444,23.2448,13.3333,23.2448,0.3333,0.328,0.3333,0.1,26.3802,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 32.8%."
CLU00444,2,1,2,10895.88,2,1,2111.05,6.6667,16.5972,13.3333,16.5972,0.5,0.1937,0.5,0.1,26.375,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 19.4%."
CLU00528,2,1,2,37471.35,1,1,1585.45,12.0,21.5812,20.0,21.5812,0.5,0.0423,0.5,0.1,26.3462,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 4.2%."
CLU00375,2,1,2,48642.4,1,1,5694.69,10.0,19.0786,16.0,19.0786,0.5,0.1171,0.5,0.1,26.3415,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 11.7%."
CLU00180,3,1,3,27743.77,2,1,9041.04,4.4444,23.2091,13.3333,23.2091,0.3333,0.3259,0.3333,0.1,26.3319,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 32.6%."
CLU00168,3,1,3,32043.33,1,1,10226.59,4.4444,23.0969,13.3333,23.0969,0.3333,0.3191,0.3333,0.1,26.1805,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 31.9%."
CLU00224,2,1,2,24542.42,1,1,4479.85,6.6667,16.4726,13.3333,16.4726,0.5,0.1825,0.5,0.1,26.1507,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 18.3%."
CLU00211,2,1,2,20267.42,1,1,6720.23,4.6667,11.462,9.3333,11.462,0.5,0.3316,0.5,0.1,26.1316,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 33.2%."
CLU00446,1,2,2,8965.57,1,1,1363.12,17.3333,6.3362,17.3333,12.6723,0.5,0.152,0.5,0.1,26.0806,LOW,elevated_avg_user_risk|high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: elevated_avg_user_risk, high_cluster_chargeback_rate, temporal_concentration. Cluster involves 1 user(s) and 2 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 15.2%."
CLU00466,2,1,2,21840.3,1,1,3875.84,6.6667,16.4163,13.3333,16.4163,0.5,0.1775,0.5,0.1,26.0493,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 17.7%."
CLU00327,2,1,2,21689.45,1,1,2207.71,8.6667,18.9087,13.3333,18.9087,0.5,0.1018,0.5,0.1,26.0357,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 10.2%."
CLU00197,3,1,3,17387.85,1,1,7755.19,4.4444,18.5446,9.3333,18.5446,0.3333,0.446,0.3333,0.1,26.0349,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 44.6%."
