user_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_rate,total_disputed_amount,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
USR30016,0.0,LOW,1,1600.39,0.0,0.0,,,,No risk signals identified.
USR30017,0.0,LOW,1,1016.05,0.0,0.0,,,,No risk signals identified.
USR30022,0.0,LOW,1,24479.04,0.0,0.0,,,,No risk signals identified.
USR30023,4.0,LOW,1,19705.09,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30035,0.0,LOW,1,15230.95,0.0,0.0,,,,No risk signals identified.
USR30045,0.0,LOW,1,9715.29,0.0,0.0,,,,No risk signals identified.
USR30047,0.0,LOW,1,7163.61,0.0,0.0,,,,No risk signals identified.
USR30050,0.0,LOW,1,4112.98,0.0,0.0,,,,No risk signals identified.
USR30052,13.333333333333334,LOW,1,10701.31,1.0,9736.35,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30058,4.0,LOW,1,277.78,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30066,0.0,LOW,1,10766.38,0.0,0.0,,,,No risk signals identified.
USR30072,0.0,LOW,1,1497.52,0.0,0.0,,,,No risk signals identified.
USR30073,0.0,LOW,1,8849.92,0.0,0.0,,,,No risk signals identified.
USR30079,0.0,LOW,1,1635.64,0.0,0.0,,,,No risk signals identified.
USR30083,0.0,LOW,1,12463.81,0.0,0.0,,,,No risk signals identified.
USR30087,0.0,LOW,1,17546.44,0.0,0.0,,,,No risk signals identified.
USR30092,0.0,LOW,1,13393.49,0.0,0.0,,,,No risk signals identified.
USR30095,9.333333333333334,LOW,1,22934.55,1.0,2251.54,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30096,0.0,LOW,1,24513.7,0.0,0.0,,,,No risk signals identified.
USR30097,13.333333333333334,LOW,1,13918.89,1.0,378.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30106,0.0,LOW,1,16556.56,0.0,0.0,,,,No risk signals identified.
USR30109,0.0,LOW,1,10432.05,0.0,0.0,,,,No risk signals identified.
USR30120,0.0,LOW,1,4313.74,0.0,0.0,,,,No risk signals identified.
USR30128,0.0,LOW,1,7594.07,0.0,0.0,,,,No risk signals identified.
USR30134,0.0,LOW,1,12459.0,0.0,0.0,,,,No risk signals identified.
USR30139,0.0,LOW,1,14701.26,0.0,0.0,,,,No risk signals identified.
USR30142,0.0,LOW,1,20010.91,0.0,0.0,,,,No risk signals identified.
USR30149,2.666666666666667,LOW,1,-20280.95,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30150,4.0,LOW,1,12146.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30169,0.0,LOW,1,17077.21,0.0,0.0,,,,No risk signals identified.
USR30172,0.0,LOW,1,2603.51,0.0,0.0,,,,No risk signals identified.
USR30173,0.0,LOW,1,17683.64,0.0,0.0,,,,No risk signals identified.
USR30174,0.0,LOW,1,10112.53,0.0,0.0,,,,No risk signals identified.
USR30175,0.0,LOW,1,-2674.52,0.0,0.0,,,,No risk signals identified.
USR30180,0.0,LOW,2,17450.71,0.0,0.0,,,,No risk signals identified.
USR30184,0.0,LOW,1,18918.6,0.0,0.0,,,,No risk signals identified.
USR30185,0.0,LOW,1,13.37,0.0,0.0,,,,No risk signals identified.
USR30191,4.0,LOW,1,12653.23,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30196,0.0,LOW,1,16100.0,0.0,0.0,,,,No risk signals identified.
USR30197,0.0,LOW,1,17412.43,0.0,0.0,,,,No risk signals identified.
USR30201,17.333333333333336,LOW,1,23046.64,1.0,1825.0,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR30203,0.0,LOW,1,7346.86,0.0,0.0,,,,No risk signals identified.
USR30206,0.0,LOW,2,25420.32,0.0,0.0,,,,No risk signals identified.
USR30207,0.0,LOW,2,13324.78,0.0,0.0,,,,No risk signals identified.
USR30218,0.0,LOW,1,21719.0,0.0,0.0,,,,No risk signals identified.
USR30219,0.0,LOW,1,24636.08,0.0,0.0,,,,No risk signals identified.
USR30222,13.333333333333334,LOW,1,19521.83,1.0,0.0,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR30227,0.0,LOW,1,18097.64,0.0,0.0,,,,No risk signals identified.
USR30242,9.333333333333334,LOW,1,15290.24,1.0,6166.88,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30260,0.0,LOW,1,3167.99,0.0,0.0,,,,No risk signals identified.
USR30263,0.0,LOW,1,23756.43,0.0,0.0,,,,No risk signals identified.
USR30267,0.0,LOW,1,2990.06,0.0,0.0,,,,No risk signals identified.
USR30273,0.0,LOW,1,6182.0,0.0,0.0,,,,No risk signals identified.
USR30275,0.0,LOW,1,11976.03,0.0,0.0,,,,No risk signals identified.
USR30280,9.333333333333334,LOW,1,21814.29,1.0,6017.37,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30281,0.0,LOW,1,23301.83,0.0,0.0,,,,No risk signals identified.
USR30284,0.0,LOW,2,30561.99,0.0,0.0,,,,No risk signals identified.
USR30285,0.0,LOW,2,22977.14,0.0,0.0,,,,No risk signals identified.
USR30289,0.0,LOW,1,17880.0,0.0,0.0,,,,No risk signals identified.
USR30297,2.666666666666667,LOW,1,14416.46,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30314,2.666666666666667,LOW,1,3940.26,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30316,17.333333333333336,LOW,2,7441.41,0.5,3275.35,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30317,13.333333333333334,LOW,1,23912.97,1.0,7245.79,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30319,9.333333333333334,LOW,1,3074.0,1.0,3489.66,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30323,0.0,LOW,1,12523.37,0.0,0.0,,,,No risk signals identified.
USR30337,0.0,LOW,1,23404.3,0.0,0.0,,,,No risk signals identified.
USR30341,0.0,LOW,1,10306.32,0.0,0.0,,,,No risk signals identified.
USR30344,2.666666666666667,LOW,1,16666.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30349,0.0,LOW,1,16357.82,0.0,0.0,,,,No risk signals identified.
USR30355,2.666666666666667,LOW,1,-1222.66,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30357,4.0,LOW,1,-20050.64,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30377,0.0,LOW,1,19526.55,0.0,0.0,,,,No risk signals identified.
USR30380,0.0,LOW,1,21035.51,0.0,0.0,,,,No risk signals identified.
USR30387,0.0,LOW,1,5983.0,0.0,0.0,,,,No risk signals identified.
USR30388,21.333333333333336,LOW,2,16451.73,0.5,1070.58,user_chargeback_rate,user_delayed_dispute_rate,user_failure_rate,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and user failure rate."
USR30390,9.333333333333334,LOW,2,37997.53,0.5,9661.7,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30393,13.333333333333334,LOW,1,11077.33,1.0,972.52,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR30394,0.0,LOW,1,21250.48,0.0,0.0,,,,No risk signals identified.
USR30397,13.333333333333334,LOW,1,24070.03,1.0,2274.67,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30408,0.0,LOW,2,21410.77,0.0,0.0,,,,No risk signals identified.
USR30415,0.0,LOW,1,11313.43,0.0,0.0,,,,No risk signals identified.
USR30416,0.0,LOW,1,417.48,0.0,0.0,,,,No risk signals identified.
USR30428,0.0,LOW,1,4009.02,0.0,0.0,,,,No risk signals identified.
USR30431,0.0,LOW,2,9289.42,0.0,0.0,,,,No risk signals identified.
USR30434,4.0,LOW,1,21560.47,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30435,0.0,LOW,1,23260.66,0.0,0.0,,,,No risk signals identified.
USR30437,0.0,LOW,1,6004.45,0.0,0.0,,,,No risk signals identified.
USR30438,9.333333333333334,LOW,1,23895.74,1.0,1756.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30439,0.0,LOW,1,23117.22,0.0,0.0,,,,No risk signals identified.
USR30443,0.0,LOW,1,23558.1,0.0,0.0,,,,No risk signals identified.
USR30455,0.0,LOW,2,13246.51,0.0,0.0,,,,No risk signals identified.
USR30457,0.0,LOW,1,15325.26,0.0,0.0,,,,No risk signals identified.
USR30469,13.333333333333334,LOW,1,1221.12,1.0,117.76,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30474,0.0,LOW,1,5871.26,0.0,0.0,,,,No risk signals identified.
USR30479,0.0,LOW,1,7913.59,0.0,0.0,,,,No risk signals identified.
USR30483,4.0,LOW,1,11706.84,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30498,0.0,LOW,1,4636.47,0.0,0.0,,,,No risk signals identified.
USR30502,6.666666666666667,LOW,1,15127.7,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR30516,0.0,LOW,1,1938.92,0.0,0.0,,,,No risk signals identified.
USR30518,0.0,LOW,1,1264.83,0.0,0.0,,,,No risk signals identified.
USR30523,2.666666666666667,LOW,1,2282.48,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30532,4.0,LOW,1,10451.29,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30535,13.333333333333334,LOW,1,18414.46,1.0,0.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30541,0.0,LOW,1,16931.24,0.0,0.0,,,,No risk signals identified.
USR30543,4.0,LOW,1,14285.83,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30549,0.0,LOW,1,5458.23,0.0,0.0,,,,No risk signals identified.
USR30558,0.0,LOW,1,17346.6,0.0,0.0,,,,No risk signals identified.
USR30562,0.0,LOW,2,37763.55,0.0,0.0,,,,No risk signals identified.
USR30564,0.0,LOW,1,13051.61,0.0,0.0,,,,No risk signals identified.
USR30565,9.333333333333334,LOW,1,8845.17,1.0,5439.35,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30571,13.333333333333334,LOW,1,16802.98,1.0,1458.95,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR30572,9.333333333333334,LOW,1,-20938.44,1.0,448.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30574,4.0,LOW,2,15395.27,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30575,13.333333333333334,LOW,1,22549.49,1.0,7854.99,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30576,4.0,LOW,1,13531.36,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30582,0.0,LOW,1,13657.01,0.0,0.0,,,,No risk signals identified.
USR30585,0.0,LOW,1,5050.48,0.0,0.0,,,,No risk signals identified.
USR30593,0.0,LOW,1,23755.78,0.0,0.0,,,,No risk signals identified.
USR30595,0.0,LOW,1,21231.4,0.0,0.0,,,,No risk signals identified.
USR30601,0.0,LOW,1,10206.42,0.0,0.0,,,,No risk signals identified.
USR30615,0.0,LOW,1,5475.56,0.0,0.0,,,,No risk signals identified.
USR30623,0.0,LOW,1,10269.22,0.0,0.0,,,,No risk signals identified.
USR30629,0.0,LOW,1,1373.59,0.0,0.0,,,,No risk signals identified.
USR30630,0.0,LOW,1,17081.03,0.0,0.0,,,,No risk signals identified.
USR30631,0.0,LOW,1,8349.27,0.0,0.0,,,,No risk signals identified.
USR30632,0.0,LOW,1,-22229.37,0.0,0.0,,,,No risk signals identified.
USR30637,13.333333333333334,LOW,1,11478.32,1.0,972.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30641,0.0,LOW,1,4561.13,0.0,0.0,,,,No risk signals identified.
USR30648,0.0,LOW,1,7958.0,0.0,0.0,,,,No risk signals identified.
USR30653,0.0,LOW,1,19280.69,0.0,0.0,,,,No risk signals identified.
USR30655,0.0,LOW,1,6978.98,0.0,0.0,,,,No risk signals identified.
USR30658,0.0,LOW,1,22927.0,0.0,0.0,,,,No risk signals identified.
USR30665,0.0,LOW,1,9405.24,0.0,0.0,,,,No risk signals identified.
USR30667,9.333333333333334,LOW,1,10983.88,1.0,3654.65,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30669,0.0,LOW,1,15119.27,0.0,0.0,,,,No risk signals identified.
USR30670,0.0,LOW,1,22311.73,0.0,0.0,,,,No risk signals identified.
USR30672,0.0,LOW,1,4821.32,0.0,0.0,,,,No risk signals identified.
USR30674,0.0,LOW,1,2548.29,0.0,0.0,,,,No risk signals identified.
USR30687,4.0,LOW,1,7446.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30696,0.0,LOW,1,22575.39,0.0,0.0,,,,No risk signals identified.
USR30697,0.0,LOW,1,4285.85,0.0,0.0,,,,No risk signals identified.
USR30700,2.666666666666667,LOW,1,1848.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30701,0.0,LOW,1,20165.96,0.0,0.0,,,,No risk signals identified.
USR30702,0.0,LOW,1,19038.58,0.0,0.0,,,,No risk signals identified.
USR30709,0.0,LOW,1,4398.63,0.0,0.0,,,,No risk signals identified.
USR30719,13.333333333333334,LOW,1,13084.22,1.0,1445.01,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30722,0.0,LOW,1,6286.72,0.0,0.0,,,,No risk signals identified.
USR30731,0.0,LOW,1,5274.45,0.0,0.0,,,,No risk signals identified.
USR30738,0.0,LOW,1,8384.62,0.0,0.0,,,,No risk signals identified.
USR30746,0.0,LOW,1,13339.33,0.0,0.0,,,,No risk signals identified.
USR30748,0.0,LOW,1,22482.27,0.0,0.0,,,,No risk signals identified.
USR30749,0.0,LOW,1,22712.0,0.0,0.0,,,,No risk signals identified.
USR30750,0.0,LOW,1,6874.85,0.0,0.0,,,,No risk signals identified.
USR30751,0.0,LOW,1,6577.95,0.0,0.0,,,,No risk signals identified.
USR30753,0.0,LOW,2,44252.98,0.0,0.0,,,,No risk signals identified.
USR30756,0.0,LOW,1,2759.34,0.0,0.0,,,,No risk signals identified.
USR30761,0.0,LOW,1,9253.52,0.0,0.0,,,,No risk signals identified.
USR30762,0.0,LOW,1,13848.81,0.0,0.0,,,,No risk signals identified.
USR30780,0.0,LOW,1,12409.44,0.0,0.0,,,,No risk signals identified.
USR30787,0.0,LOW,2,32150.519999999997,0.0,0.0,,,,No risk signals identified.
USR30788,0.0,LOW,2,46097.05,0.0,0.0,,,,No risk signals identified.
USR30807,0.0,LOW,2,24975.93,0.0,0.0,,,,No risk signals identified.
USR30808,0.0,LOW,1,16780.62,0.0,0.0,,,,No risk signals identified.
USR30812,0.0,LOW,1,6757.42,0.0,0.0,,,,No risk signals identified.
USR30815,0.0,LOW,1,12085.97,0.0,0.0,,,,No risk signals identified.
USR30829,0.0,LOW,1,19707.25,0.0,0.0,,,,No risk signals identified.
USR30830,0.0,LOW,1,16771.6,0.0,0.0,,,,No risk signals identified.
USR30831,0.0,LOW,1,20734.0,0.0,0.0,,,,No risk signals identified.
USR30836,9.333333333333334,LOW,1,14230.47,1.0,1504.76,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30843,0.0,LOW,1,17377.24,0.0,0.0,,,,No risk signals identified.
USR30848,0.0,LOW,1,19919.07,0.0,0.0,,,,No risk signals identified.
USR30849,13.333333333333334,LOW,2,12197.07,0.5,2152.04,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR30855,0.0,LOW,1,4433.49,0.0,0.0,,,,No risk signals identified.
USR30856,0.0,LOW,1,20796.31,0.0,0.0,,,,No risk signals identified.
USR30863,0.0,LOW,1,-696.86,0.0,0.0,,,,No risk signals identified.
USR30865,9.333333333333334,LOW,1,14548.0,1.0,-3192.45,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30868,17.333333333333336,LOW,2,17109.01,0.5,1416.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30869,0.0,LOW,1,17602.61,0.0,0.0,,,,No risk signals identified.
USR30873,0.0,LOW,1,18.25,0.0,0.0,,,,No risk signals identified.
USR30875,0.0,LOW,1,8065.62,0.0,0.0,,,,No risk signals identified.
USR30876,0.0,LOW,1,5107.83,0.0,0.0,,,,No risk signals identified.
USR30880,0.0,LOW,1,21568.25,0.0,0.0,,,,No risk signals identified.
USR30883,0.0,LOW,1,-12542.89,0.0,0.0,,,,No risk signals identified.
USR30884,0.0,LOW,1,24302.0,0.0,0.0,,,,No risk signals identified.
USR30896,2.666666666666667,LOW,1,8347.37,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR30898,0.0,LOW,1,16692.07,0.0,0.0,,,,No risk signals identified.
USR30899,0.0,LOW,1,17448.14,0.0,0.0,,,,No risk signals identified.
USR30900,9.333333333333334,LOW,1,11310.0,1.0,-1523.73,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30902,0.0,LOW,1,-5781.2,0.0,0.0,,,,No risk signals identified.
USR30903,6.666666666666667,LOW,1,-1049.48,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR30904,4.0,LOW,1,6728.65,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR30913,0.0,LOW,1,23261.28,0.0,0.0,,,,No risk signals identified.
USR30924,0.0,LOW,1,23808.01,0.0,0.0,,,,No risk signals identified.
USR30929,0.0,LOW,1,12979.7,0.0,0.0,,,,No risk signals identified.
USR30937,0.0,LOW,2,25543.089999999997,0.0,0.0,,,,No risk signals identified.
USR30941,0.0,LOW,2,47261.07,0.0,0.0,,,,No risk signals identified.
USR30943,0.0,LOW,1,1082.38,0.0,0.0,,,,No risk signals identified.
USR30946,0.0,LOW,2,16847.14,0.0,0.0,,,,No risk signals identified.
USR30948,9.333333333333334,LOW,1,24530.0,1.0,447.3,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30949,0.0,LOW,1,24167.15,0.0,0.0,,,,No risk signals identified.
USR30953,0.0,LOW,1,6692.38,0.0,0.0,,,,No risk signals identified.
USR30955,0.0,LOW,1,8245.26,0.0,0.0,,,,No risk signals identified.
USR30958,0.0,LOW,1,2843.82,0.0,0.0,,,,No risk signals identified.
USR30959,9.333333333333334,LOW,1,1470.19,1.0,1297.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR30966,0.0,LOW,1,1337.48,0.0,0.0,,,,No risk signals identified.
USR30973,0.0,LOW,1,3149.06,0.0,0.0,,,,No risk signals identified.
USR30974,13.333333333333334,LOW,1,24948.0,1.0,590.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30976,13.333333333333334,LOW,1,2570.03,1.0,2124.72,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR30978,0.0,LOW,1,24191.5,0.0,0.0,,,,No risk signals identified.
USR30980,0.0,LOW,1,1369.71,0.0,0.0,,,,No risk signals identified.
USR30987,0.0,LOW,1,1589.98,0.0,0.0,,,,No risk signals identified.
USR30991,0.0,LOW,1,3879.49,0.0,0.0,,,,No risk signals identified.
USR30993,9.333333333333334,LOW,1,1747.0,1.0,879.08,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR31003,2.666666666666667,LOW,1,23829.91,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR31004,0.0,LOW,1,6877.4,0.0,0.0,,,,No risk signals identified.
USR31006,0.0,LOW,1,8944.26,0.0,0.0,,,,No risk signals identified.
USR31013,0.0,LOW,3,17764.95,0.0,0.0,,,,No risk signals identified.
USR31016,0.0,LOW,1,4578.51,0.0,0.0,,,,No risk signals identified.
USR31023,0.0,LOW,1,14203.68,0.0,0.0,,,,No risk signals identified.
USR31026,0.0,LOW,1,10449.99,0.0,0.0,,,,No risk signals identified.
USR31031,0.0,LOW,1,8202.68,0.0,0.0,,,,No risk signals identified.
USR31049,0.0,LOW,1,7588.85,0.0,0.0,,,,No risk signals identified.
USR31060,0.0,LOW,1,10459.11,0.0,0.0,,,,No risk signals identified.
USR31065,0.0,LOW,1,8881.0,0.0,0.0,,,,No risk signals identified.
