merchant_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_transaction_count,chargeback_rate,disputed_amount_ratio,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
MCH3849,0.0,LOW,1,2183.0,0,0.0,0.0,,,,No risk signals identified.
MCH3851,3.3333333333333335,LOW,1,3049.24,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3852,0.0,LOW,4,26282.480000000003,0,0.0,0.0,,,,No risk signals identified.
MCH3853,21.87774125090528,LOW,4,44016.3,1,0.25,0.0344983562907377,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH3854,0.0,LOW,2,18973.63,0,0.0,0.0,,,,No risk signals identified.
MCH3855,17.62139858940699,LOW,3,26475.39,2,0.6666666666666666,0.1239505820310862,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3856,8.021801931288492,LOW,2,30051.67,1,0.5,0.0219621738159643,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3857,0.0,LOW,1,17008.18,0,0.0,0.0,,,,No risk signals identified.
MCH3858,18.112158203070376,LOW,2,26818.19,1,0.5,0.330094238276334,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3859,3.3333333333333335,LOW,5,89820.92,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3860,0.0,LOW,1,20687.87,0,0.0,0.0,,,,No risk signals identified.
MCH3861,14.851316988139828,LOW,2,34838.92,1,0.5,0.0366185289325846,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3862,0.0,LOW,2,11036.78,0,0.0,0.0,,,,No risk signals identified.
MCH3864,0.0,LOW,3,35464.6,0,0.0,0.0,,,,No risk signals identified.
MCH3865,3.3333333333333335,LOW,1,14867.87,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3866,11.3465407814916,LOW,1,9274.06,1,1.0,0.0423773406684882,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3869,3.3333333333333335,LOW,3,23885.04,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3870,0.0,LOW,2,23649.98,0,0.0,0.0,,,,No risk signals identified.
MCH3871,0.0,LOW,2,34310.13,0,0.0,0.0,,,,No risk signals identified.
MCH3874,0.0,LOW,1,1507.98,0,0.0,0.0,,,,No risk signals identified.
MCH3875,0.0,LOW,1,20192.57,0,0.0,0.0,,,,No risk signals identified.
MCH3876,0.0,LOW,1,5251.38,0,0.0,0.0,,,,No risk signals identified.
MCH3877,10.408032832695955,LOW,2,11467.16,1,0.5,0.2367229549426361,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3878,3.3333333333333335,LOW,1,22249.38,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3879,0.0,LOW,1,16104.14,0,0.0,0.0,,,,No risk signals identified.
MCH3880,0.0,LOW,2,8267.08,0,0.0,0.0,,,,No risk signals identified.
MCH3881,0.0,LOW,2,9290.91,0,0.0,0.0,,,,No risk signals identified.
MCH3882,0.0,LOW,1,4883.81,0,0.0,0.0,,,,No risk signals identified.
MCH3883,0.0,LOW,3,25364.769999999997,0,0.0,0.0,,,,No risk signals identified.
MCH3884,0.0,LOW,3,20549.66,0,0.0,0.0,,,,No risk signals identified.
MCH3885,17.51396410284002,LOW,4,46836.76,1,0.25,0.2881283846278009,merchant_chargeback_rate,merchant_disputed_amount_ratio,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio and merchant failure rate."
MCH3886,0.0,LOW,1,17852.0,0,0.0,0.0,,,,No risk signals identified.
MCH3887,0.0,LOW,1,5808.13,0,0.0,0.0,,,,No risk signals identified.
MCH3889,0.0,LOW,2,35809.72,0,0.0,0.0,,,,No risk signals identified.
MCH3890,7.87303828785781,LOW,1,15451.78,1,1.0,0.0171468918144058,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3891,0.0,LOW,2,38072.25,0,0.0,0.0,,,,No risk signals identified.
MCH3892,0.0,LOW,1,6231.1,0,0.0,0.0,,,,No risk signals identified.
MCH3893,3.3333333333333335,LOW,5,45950.41,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3894,0.0,LOW,3,49138.600000000006,0,0.0,0.0,,,,No risk signals identified.
MCH3895,8.108496871616506,LOW,2,26782.38,1,0.5,0.0297647184454854,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3896,0.0,LOW,3,45899.93,0,0.0,0.0,,,,No risk signals identified.
MCH3897,3.3333333333333335,LOW,2,8674.45,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3898,3.3333333333333335,LOW,2,18888.34,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3899,11.48792325365558,LOW,1,11805.47,1,1.0,0.0678261856580043,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3900,7.971948664077483,LOW,2,15494.37,1,0.5,0.0174753797669734,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3901,21.492011720389943,LOW,2,9210.16,1,0.5,0.6342810548350951,merchant_chargeback_rate,merchant_disputed_amount_ratio,merchant_delayed_dispute_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio and merchant delayed dispute rate."
MCH3902,0.0,LOW,1,13817.0,0,0.0,0.0,,,,No risk signals identified.
MCH3904,21.508690936527884,LOW,3,53993.35,1,0.3333333333333333,0.0238547895250063,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH3905,17.77777777777778,LOW,2,35980.850000000006,1,0.5,0.0,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant failure rate."
MCH3906,0.0,LOW,2,39301.28,0,0.0,0.0,,,,No risk signals identified.
MCH3907,0.0,LOW,4,42536.11,0,0.0,0.0,,,,No risk signals identified.
MCH3908,0.0,LOW,1,12047.24,0,0.0,0.0,,,,No risk signals identified.
MCH3909,0.0,LOW,1,20691.98,0,0.0,0.0,,,,No risk signals identified.
MCH3910,7.777777777777778,LOW,1,21278.79,1,1.0,0.0,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH3911,0.0,LOW,4,46020.15,0,0.0,0.0,,,,No risk signals identified.
MCH3912,0.0,LOW,3,25677.870000000003,0,0.0,0.0,,,,No risk signals identified.
MCH3913,7.777777777777778,LOW,4,25373.62,1,0.25,0.0,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH3914,21.721821450919006,LOW,3,36339.65,1,0.3333333333333333,0.2366426203884737,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH3915,9.14923955282648,LOW,4,48745.880000000005,1,0.25,0.0617157798771916,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3916,0.0,LOW,3,26243.78,0,0.0,0.0,,,,No risk signals identified.
MCH3917,0.0,LOW,3,21774.64,0,0.0,0.0,,,,No risk signals identified.
MCH3918,0.0,LOW,1,23776.31,0,0.0,0.0,,,,No risk signals identified.
MCH3919,3.3333333333333335,LOW,2,46821.79,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3920,0.0,LOW,2,20591.12,0,0.0,0.0,,,,No risk signals identified.
MCH3921,0.0,LOW,1,9370.0,0,0.0,0.0,,,,No risk signals identified.
MCH3923,0.0,LOW,4,50132.57,0,0.0,0.0,,,,No risk signals identified.
MCH3924,0.0,LOW,2,5457.73,0,0.0,0.0,,,,No risk signals identified.
MCH3925,0.0,LOW,1,9232.64,0,0.0,0.0,,,,No risk signals identified.
MCH3927,0.0,LOW,1,554.95,0,0.0,0.0,,,,No risk signals identified.
MCH3928,0.0,LOW,4,65310.58,0,0.0,0.0,,,,No risk signals identified.
MCH3929,0.0,LOW,2,24053.92,0,0.0,0.0,,,,No risk signals identified.
MCH3930,0.0,LOW,2,24703.68,0,0.0,0.0,,,,No risk signals identified.
MCH3931,0.0,LOW,2,18718.37,0,0.0,0.0,,,,No risk signals identified.
MCH3932,0.0,LOW,1,-8133.04,0,0.0,0.0,,,,No risk signals identified.
MCH3933,3.3333333333333335,LOW,2,29412.16,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3935,8.795127138629153,LOW,5,81416.64,1,0.2,0.0366245769906495,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3936,20.996296791411176,LOW,2,23638.36,2,1.0,0.1896667112270056,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3937,9.028150345567582,LOW,3,38024.4,1,0.3333333333333333,0.0750223540673883,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3940,0.0,LOW,1,4971.82,0,0.0,0.0,,,,No risk signals identified.
MCH3941,0.0,LOW,3,41438.38,0,0.0,0.0,,,,No risk signals identified.
MCH3942,8.41892695340024,LOW,1,5552.27,1,1.0,0.1154068516120433,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3943,3.3333333333333335,LOW,2,25951.0,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3944,0.0,LOW,3,33935.649999999994,0,0.0,0.0,,,,No risk signals identified.
MCH3945,0.0,LOW,2,26627.88,0,0.0,0.0,,,,No risk signals identified.
MCH3946,0.0,LOW,1,5050.48,0,0.0,0.0,,,,No risk signals identified.
MCH3947,24.528945829279245,LOW,4,42577.08,2,0.5,0.1038025623175661,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3948,0.0,LOW,3,55810.36,0,0.0,0.0,,,,No risk signals identified.
MCH3949,0.0,LOW,4,57751.14,0,0.0,0.0,,,,No risk signals identified.
MCH3950,3.3333333333333335,LOW,4,46490.35,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3951,0.0,LOW,1,9862.0,0,0.0,0.0,,,,No risk signals identified.
MCH3952,0.0,LOW,2,27041.81,0,0.0,0.0,,,,No risk signals identified.
MCH3953,0.0,LOW,2,18926.78,0,0.0,0.0,,,,No risk signals identified.
MCH3955,0.0,LOW,2,37666.47,0,0.0,0.0,,,,No risk signals identified.
MCH3956,3.3333333333333335,LOW,2,37638.48,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3957,0.0,LOW,1,19621.48,0,0.0,0.0,,,,No risk signals identified.
MCH3958,0.0,LOW,1,11579.0,0,0.0,0.0,,,,No risk signals identified.
MCH3959,0.0,LOW,3,35233.630000000005,0,0.0,0.0,,,,No risk signals identified.
MCH3961,0.0,LOW,4,48150.399999999994,0,0.0,0.0,,,,No risk signals identified.
MCH3962,17.77777777777778,LOW,3,42726.43,1,0.3333333333333333,0.0,merchant_delayed_dispute_rate,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate."
MCH3963,0.0,LOW,4,33063.6,0,0.0,0.0,,,,No risk signals identified.
MCH3964,10.602641184262731,LOW,2,31593.74,1,0.5,0.254237706583646,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3965,0.0,LOW,2,42132.53999999999,0,0.0,0.0,,,,No risk signals identified.
MCH3966,3.3333333333333335,LOW,3,40448.37,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3967,0.0,LOW,2,33066.71,0,0.0,0.0,,,,No risk signals identified.
MCH3968,0.0,LOW,1,3217.46,0,0.0,0.0,,,,No risk signals identified.
MCH3969,0.0,LOW,2,22931.18,0,0.0,0.0,,,,No risk signals identified.
MCH3970,0.0,LOW,4,63598.17,0,0.0,0.0,,,,No risk signals identified.
MCH3971,0.0,LOW,1,19112.34,0,0.0,0.0,,,,No risk signals identified.
MCH3972,12.672348014998466,LOW,1,4850.57,1,1.0,0.2810226426997239,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3973,0.0,LOW,5,36884.81,0,0.0,0.0,,,,No risk signals identified.
MCH3974,0.0,LOW,2,37624.88,0,0.0,0.0,,,,No risk signals identified.
MCH3975,0.0,LOW,2,34328.32,0,0.0,0.0,,,,No risk signals identified.
MCH3976,0.0,LOW,2,32223.52,0,0.0,0.0,,,,No risk signals identified.
MCH3977,0.0,LOW,1,14907.6,0,0.0,0.0,,,,No risk signals identified.
MCH3979,0.0,LOW,2,37923.61,0,0.0,0.0,,,,No risk signals identified.
MCH3980,17.075840947837538,LOW,2,11202.67,1,0.5,0.2368256853053781,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3981,0.0,LOW,5,39353.19,0,0.0,0.0,,,,No risk signals identified.
MCH3982,0.0,LOW,1,13153.4,0,0.0,0.0,,,,No risk signals identified.
MCH3983,3.3333333333333335,LOW,3,43571.31,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3984,0.0,LOW,2,21662.33,0,0.0,0.0,,,,No risk signals identified.
MCH3985,0.0,LOW,1,10670.0,0,0.0,0.0,,,,No risk signals identified.
MCH3986,0.0,LOW,3,54042.380000000005,0,0.0,0.0,,,,No risk signals identified.
MCH3987,24.3047158424261,LOW,4,65887.25,2,0.5,0.0937122129091743,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH3988,3.3333333333333335,LOW,2,38665.36,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3989,0.0,LOW,1,20648.08,0,0.0,0.0,,,,No risk signals identified.
MCH3990,3.3333333333333335,LOW,2,16897.18,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3991,8.283875885447731,LOW,3,58295.68,1,0.3333333333333333,0.0303658864601973,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH3992,22.06753901420268,LOW,3,46034.66,1,0.3333333333333333,0.0573856741854941,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH3993,0.0,LOW,1,18660.38,0,0.0,0.0,,,,No risk signals identified.
MCH3994,0.0,LOW,2,45051.61,0,0.0,0.0,,,,No risk signals identified.
MCH3995,0.0,LOW,1,7119.95,0,0.0,0.0,,,,No risk signals identified.
MCH3996,3.3333333333333335,LOW,2,46644.06,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH3997,0.0,LOW,3,10257.180000000002,0,0.0,0.0,,,,No risk signals identified.
MCH3998,0.0,LOW,1,5848.28,0,0.0,0.0,,,,No risk signals identified.
MCH3999,0.0,LOW,1,5396.0,0,0.0,0.0,,,,No risk signals identified.
MCH4000,0.0,LOW,2,23255.65,0,0.0,0.0,,,,No risk signals identified.
MCH4001,24.10613690332938,LOW,2,6911.43,1,0.5,0.8695523212996442,merchant_disputed_amount_ratio,merchant_chargeback_rate,merchant_delayed_dispute_rate,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate and merchant delayed dispute rate."
MCH4004,0.0,LOW,2,31193.22,0,0.0,0.0,,,,No risk signals identified.
MCH4005,0.0,LOW,3,16527.43,0,0.0,0.0,,,,No risk signals identified.
MCH4006,0.0,LOW,1,19417.16,0,0.0,0.0,,,,No risk signals identified.
MCH4007,0.0,LOW,1,13199.03,0,0.0,0.0,,,,No risk signals identified.
MCH4009,0.0,LOW,1,16054.37,0,0.0,0.0,,,,No risk signals identified.
MCH4010,10.062912819146636,LOW,5,52651.52,1,0.2,0.0822648614892789,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH4011,33.582126025938216,MEDIUM,4,39315.91,2,0.5,0.2111956711672196,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH4012,0.0,LOW,2,30933.88,0,0.0,0.0,,,,No risk signals identified.
MCH4013,20.90548283800913,LOW,2,35218.46,2,1.0,0.1814934554208219,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH4014,0.0,LOW,2,35934.53,0,0.0,0.0,,,,No risk signals identified.
MCH4016,0.0,LOW,2,30800.48,0,0.0,0.0,,,,No risk signals identified.
MCH4019,3.3333333333333335,LOW,1,14972.1,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH4020,3.3333333333333335,LOW,5,82537.87,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH4022,3.3333333333333335,LOW,1,7420.42,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH4024,0.0,LOW,3,21852.5,0,0.0,0.0,,,,No risk signals identified.
MCH4025,0.0,LOW,1,4317.94,0,0.0,0.0,,,,No risk signals identified.
MCH4026,3.3333333333333335,LOW,3,33841.75,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
