txn_id_normalized,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp
TXN00013412,1,90.88,P4,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00013418,1,6925.85,MEDIUM,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00013423,1,498.7,MEDIUM,2026-01-14 07:32:19,2026-01-14 07:32:19
TXN00013424,1,3989.1,LOW,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00013432,1,616.19,L,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00013438,1,532.41,MEDIUM,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00013452,1,-2480.91,MEDIUM,2026-03-06 00:25:19,2026-03-06 00:25:19
TXN00013472,1,4341.0,LOW,2026-03-21 20:47:00,2026-03-21 20:47:00
TXN00013473,1,2485.28,MEDIUM,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00013474,1,3303.95,L,2026-07-04 00:00:00,2026-07-04 00:00:00
TXN00013496,1,3536.59,LOW,2026-02-23 03:39:00,2026-02-23 03:39:00
TXN00013498,1,469.12,L,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00013500,1,-3214.54,P4,2026-09-03 00:00:00,2026-09-03 00:00:00
TXN00013503,1,2276.34,P3,2026-04-01 23:21:32,2026-04-01 23:21:32
TXN00013507,1,384.66,P3,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00013519,1,4980.8,HIGH,2026-10-01 14:45:00,2026-10-01 14:45:00
TXN00013524,1,2142.84,LOW,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00013526,1,1210.19,P1,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00013530,2,13780.14,"CRITICAL,L",2026-01-15 00:00:00,2026-02-26 00:00:00
TXN00013531,1,2390.0,P4,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00013539,1,1619.34,MEDIUM,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00013545,1,2483.0,P4,2026-02-12 00:00:00,2026-02-12 00:00:00
TXN00013557,1,5693.78,P4,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00013564,1,-4295.67,M,2026-01-04 19:22:27,2026-01-04 19:22:27
TXN00013581,1,162.44,L,2026-01-09 22:29:08,2026-01-09 22:29:08
TXN00013592,1,1528.43,LOW,2026-02-08 00:00:00,2026-02-08 00:00:00
TXN00013593,1,792.99,M,2026-01-02 00:00:00,2026-01-02 00:00:00
TXN00013602,1,2090.68,CRITICAL,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00013623,2,9041.04,"H,P4",2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00013632,1,1178.89,M,,
TXN00013636,1,8898.0,MEDIUM,2026-03-22 07:06:10,2026-03-22 07:06:10
TXN00013646,1,5986.31,L,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00013653,1,-555.33,M,2026-02-17 22:05:01,2026-02-17 22:05:01
TXN00013665,1,-616.17,HIGH,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00013670,1,4375.63,MEDIUM,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00013687,1,506.18,P2,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00013693,1,1899.73,H,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00013720,1,4933.23,LOW,,
TXN00013726,1,6019.31,HIGH,2026-03-29 11:05:48,2026-03-29 11:05:48
TXN00013740,2,-6636.64,"LOW,MEDIUM",2026-01-28 19:43:23,2026-02-06 00:00:00
TXN00013741,1,1756.23,HIGH,2026-02-14 00:34:00,2026-02-14 00:34:00
TXN00013742,1,3062.43,H,2026-01-16 00:00:00,2026-01-16 00:00:00
TXN00013744,1,1223.91,HIGH,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00013752,1,1283.33,P2,2026-03-12 00:00:00,2026-03-12 00:00:00
TXN00013763,1,306.11,P3,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00013806,1,6623.0,LOW,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00013810,1,4552.67,P4,2026-03-08 07:44:45,2026-03-08 07:44:45
TXN00013811,1,2059.37,MEDIUM,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00013813,1,0.0,P3,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00013816,1,-734.96,P4,2026-03-20 05:14:03,2026-03-20 05:14:03
TXN00013826,1,-1245.39,P4,2026-01-28 04:20:00,2026-01-28 04:20:00
TXN00013866,1,-3952.26,L,2026-04-09 21:53:19,2026-04-09 21:53:19
TXN00013883,1,3588.0,M,2026-01-15 11:58:51,2026-01-15 11:58:51
TXN00013884,1,3072.71,H,2026-03-27 00:00:00,2026-03-27 00:00:00
TXN00013900,1,1310.19,P3,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00013909,2,1285.1999999999998,"H,P1",2026-03-14 13:46:00,2026-12-01 00:00:00
TXN00013910,1,877.44,H,2026-01-27 08:46:00,2026-01-27 08:46:00
TXN00013912,1,-1478.88,P2,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00013916,1,804.06,MEDIUM,2026-02-10 22:10:08,2026-02-10 22:10:08
TXN00013922,1,0.0,P3,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00013925,1,3151.89,M,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00013934,2,8215.3,"HIGH,L",2026-03-22 23:15:17,2026-11-04 00:00:00
TXN00013935,1,1513.85,L,,
TXN00013948,1,7171.27,LOW,2026-01-29 19:15:57,2026-01-29 19:15:57
TXN00013962,1,1826.0,P3,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00013993,1,2111.63,LOW,2026-02-07 18:41:49,2026-02-07 18:41:49
TXN00013994,1,522.4,M,2026-11-02 00:00:00,2026-11-02 00:00:00
TXN00014010,1,1883.55,HIGH,2026-01-02 08:39:00,2026-01-02 08:39:00
TXN00014011,1,1125.73,LOW,,
TXN00014015,1,1855.84,MEDIUM,2026-12-02 00:00:00,2026-12-02 00:00:00
TXN00014016,1,2538.7,P4,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00014019,2,3936.95,"L,MEDIUM",2026-01-16 00:00:00,2026-03-11 00:00:00
TXN00014032,1,358.19,LOW,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00014046,1,4405.58,LOW,2026-03-20 13:07:18,2026-03-20 13:07:18
TXN00014054,2,4010.97,"LOW,P4",2026-01-26 00:00:00,2026-03-15 00:00:00
TXN00014058,2,1591.3200000000002,"CRITICAL,P1",2026-01-19 00:00:00,2026-01-30 00:00:07
TXN00014060,1,613.53,CRITICAL,2026-02-26 23:06:00,2026-02-26 23:06:00
TXN00014062,1,1078.9,LOW,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00014076,1,1915.56,LOW,2026-01-26 22:23:00,2026-01-26 22:23:00
TXN00014077,1,411.2,HIGH,2026-03-27 00:00:00,2026-03-27 00:00:00
TXN00014086,2,4678.84,M,2026-01-04 00:00:00,2026-03-25 00:00:00
TXN00014087,1,4901.36,LOW,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00014090,1,848.3,M,2026-04-01 06:38:00,2026-04-01 06:38:00
TXN00014094,1,-2999.91,M,,
TXN00014106,1,1547.17,P4,2026-01-31 23:25:00,2026-01-31 23:25:00
TXN00014118,1,3230.0,MEDIUM,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00014122,1,440.57,MEDIUM,2026-03-15 16:03:17,2026-03-15 16:03:17
TXN00014130,1,6351.69,M,2026-03-02 00:00:00,2026-03-02 00:00:00
TXN00014145,1,3888.0,L,2026-03-10 21:03:16,2026-03-10 21:03:16
TXN00014147,1,2551.0,LOW,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00014155,1,2193.93,MEDIUM,2026-06-02 00:00:00,2026-06-02 00:00:00
TXN00014162,1,4363.63,LOW,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00014165,1,0.0,MEDIUM,2026-03-08 00:00:00,2026-03-08 00:00:00
TXN00014178,1,431.5,L,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00014187,1,972.0,LOW,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00014222,1,2187.0,P4,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00014225,1,0.0,MEDIUM,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00014252,1,-5943.18,CRIT,2026-10-03 00:00:00,2026-10-03 00:00:00
TXN00014261,1,-750.7,P3,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00014266,1,0.0,MEDIUM,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00014268,1,1797.0,P3,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00014274,1,3293.82,MEDIUM,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00014276,1,637.61,M,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00014288,1,4255.52,M,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00014295,1,3265.64,LOW,2026-04-09 00:23:56,2026-04-09 00:23:56
TXN00014298,1,665.91,MEDIUM,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00014312,1,4063.03,L,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00014316,1,1017.0,LOW,2026-03-16 06:49:08,2026-03-16 06:49:08
TXN00014323,1,8749.79,L,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00014324,1,1724.56,MEDIUM,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00014331,1,-678.63,P2,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00014343,1,2893.0,P3,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00014346,1,-1908.15,L,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00014355,2,348.87999999999994,"LOW,M",2026-03-07 07:51:22,2026-05-15 19:24:00
TXN00014359,1,3642.0,LOW,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00014364,1,2489.04,LOW,2026-01-21 17:18:16,2026-01-21 17:18:16
TXN00014367,1,996.14,L,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00014374,1,1445.01,P4,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00014381,1,1523.0,H,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00014390,1,793.04,P4,2026-01-15 10:39:00,2026-01-15 10:39:00
TXN00014392,1,4520.19,LOW,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00014396,1,1107.61,H,2026-04-14 00:00:00,2026-04-14 00:00:00
TXN00014399,2,1136.92,"HIGH,MEDIUM",2026-02-21 00:00:00,2026-03-06 00:00:00
TXN00014405,1,6441.32,LOW,,
TXN00014410,1,2302.66,MEDIUM,2026-03-16 13:41:38,2026-03-16 13:41:38
TXN00014412,1,0.0,M,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00014413,2,2399.47,"LOW,P3",2026-04-01 21:21:33,2026-06-01 09:42:00
TXN00014418,1,1393.43,M,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00014426,1,4193.52,M,2026-04-06 04:17:08,2026-04-06 04:17:08
TXN00014436,1,5439.35,HIGH,2026-02-05 18:21:54,2026-02-05 18:21:54
TXN00014440,1,12244.08,HIGH,2026-01-16 18:29:00,2026-01-16 18:29:00
TXN00014450,1,2438.0,LOW,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00014452,1,-798.72,L,2026-02-20 21:31:31,2026-02-20 21:31:31
TXN00014454,1,752.03,P4,,
TXN00014456,2,18916.34,"LOW,P4",2026-01-10 09:07:37,2026-02-28 02:46:45
TXN00014460,1,651.01,HIGH,2026-02-07 21:08:40,2026-02-07 21:08:40
TXN00014470,1,0.0,P4,2026-03-25 00:04:00,2026-03-25 00:04:00
TXN00014471,1,2509.27,H,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00014488,1,7101.31,P3,2026-02-01 02:41:16,2026-02-01 02:41:16
TXN00014491,1,3840.0,P4,2026-01-13 13:24:00,2026-01-13 13:24:00
TXN00014492,2,0.0,"H,P2",2026-02-02 13:49:55,2026-02-03 00:00:00
TXN00014496,1,554.76,LOW,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00014515,1,181.44,L,2026-02-16 21:12:01,2026-02-16 21:12:01
TXN00014522,1,1098.78,P4,,
TXN00014532,1,4825.86,H,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00014536,1,-12058.7,MEDIUM,2026-01-10 00:00:00,2026-01-10 00:00:00
TXN00014545,1,1623.27,CRIT,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00014556,1,13308.54,P3,2026-02-17 17:36:49,2026-02-17 17:36:49
TXN00014566,1,2311.12,HIGH,2026-03-24 07:04:16,2026-03-24 07:04:16
TXN00014582,1,0.0,P2,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00014583,1,6768.55,LOW,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00014584,1,25463.16,MEDIUM,,
TXN00014601,1,689.0,LOW,2026-03-27 20:30:00,2026-03-27 20:30:00
TXN00014618,1,1047.67,MEDIUM,2026-02-20 05:43:41,2026-02-20 05:43:41
TXN00014620,1,501.3,M,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00014621,1,264.51,MEDIUM,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00014627,1,4363.55,MEDIUM,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00014638,2,11829.79,"P2,P4",2026-02-05 03:24:10,2026-03-13 17:36:25
TXN00014640,1,5247.0,P4,2026-03-27 00:00:00,2026-03-27 00:00:00
TXN00014655,1,290.31,HIGH,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00014659,1,1093.6,CRIT,2026-03-15 22:53:00,2026-03-15 22:53:00
TXN00014669,1,1596.0,P4,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00014670,1,1969.23,M,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00014672,1,1817.11,HIGH,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00014673,1,749.06,MEDIUM,2026-01-26 01:45:00,2026-01-26 01:45:00
TXN00014680,1,6017.37,LOW,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00014697,1,4816.24,M,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00014701,1,4452.29,HIGH,2026-02-19 02:41:00,2026-02-19 02:41:00
TXN00014710,1,3089.13,M,2026-02-03 12:11:04,2026-02-03 12:11:04
TXN00014711,1,1709.84,P4,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00014722,1,336.91,M,2026-01-22 11:17:44,2026-01-22 11:17:44
TXN00014731,1,4988.8,MEDIUM,2026-03-29 04:53:24,2026-03-29 04:53:24
TXN00014733,1,1558.23,P2,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00014743,1,-1382.96,MEDIUM,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00014751,1,-1337.67,MEDIUM,2026-01-16 00:00:00,2026-01-16 00:00:00
TXN00014774,1,2478.18,P4,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00014785,1,1176.91,P4,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00014790,1,350.19,MEDIUM,2026-01-27 06:56:34,2026-01-27 06:56:34
TXN00014793,1,641.02,P2,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00014794,1,975.44,MEDIUM,2026-04-03 11:24:00,2026-04-03 11:24:00
TXN00014807,1,0.0,CRITICAL,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00014809,1,1458.95,P2,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00014814,1,7081.78,LOW,,
TXN00014824,1,898.64,L,2026-01-28 16:44:01,2026-01-28 16:44:01
TXN00014835,1,2565.94,M,2026-02-28 08:34:00,2026-02-28 08:34:00
TXN00014836,1,0.0,L,2026-04-06 00:00:00,2026-04-06 00:00:00
TXN00014849,1,2302.0,P2,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00014853,1,415.04,P3,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00014868,1,367.0,M,2026-01-27 13:41:00,2026-01-27 13:41:00
TXN00014870,1,10657.19,P4,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00014880,1,3936.04,MEDIUM,,
TXN00014884,1,0.0,P3,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00014885,1,573.0,H,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00014905,1,797.17,P3,,
TXN00014926,1,2332.94,L,2026-01-22 15:21:40,2026-01-22 15:21:40
TXN00014927,1,0.0,M,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00014945,1,1720.02,MEDIUM,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00014966,1,10848.72,HIGH,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00014970,1,3336.7,MEDIUM,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00014973,2,1483.85,"HIGH,L",2026-02-25 15:55:56,2026-11-01 10:59:00
TXN00014977,1,683.69,HIGH,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00015001,1,0.0,P1,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00015006,1,3732.8,MEDIUM,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00015011,1,1339.61,P4,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00015015,1,1247.41,MEDIUM,2026-03-21 07:37:17,2026-03-21 07:37:17
TXN00015023,1,946.63,P2,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00015034,1,8134.61,P2,2026-03-22 20:42:00,2026-03-22 20:42:00
TXN00015040,1,1568.41,LOW,,
TXN00015049,1,1148.57,MEDIUM,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00015053,1,-3746.75,MEDIUM,,
TXN00015054,1,-6049.12,M,2026-05-04 00:00:00,2026-05-04 00:00:00
TXN00015064,1,981.9,MEDIUM,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00015080,1,17242.91,MEDIUM,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00015085,2,2613.46,"LOW,P3",2026-01-18 06:11:00,2026-03-26 22:03:00
TXN00015086,1,1949.6,M,2026-10-02 00:00:00,2026-10-02 00:00:00
TXN00015088,1,590.13,LOW,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00015091,1,20286.73,HIGH,2026-03-04 18:18:00,2026-03-04 18:18:00
TXN00015094,1,12640.85,LOW,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00015098,1,862.23,LOW,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00015102,1,1038.0,M,2026-03-23 20:33:00,2026-03-23 20:33:00
TXN00015104,1,2517.56,LOW,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00015105,1,608.31,P4,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00015106,1,4581.94,MEDIUM,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00015109,1,287.95,M,2026-03-29 15:43:00,2026-03-29 15:43:00
TXN00015119,1,2069.0,LOW,,
TXN00015121,1,1504.76,P3,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00015125,1,967.0,M,2026-04-28 00:00:00,2026-04-28 00:00:00
TXN00015126,1,2119.11,L,2026-06-01 00:00:00,2026-06-01 00:00:00
TXN00015136,1,661.74,P4,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00015156,1,743.67,LOW,2026-04-10 00:00:00,2026-04-10 00:00:00
TXN00015166,1,732.38,P2,2026-01-09 00:00:00,2026-01-09 00:00:00
TXN00015175,1,381.32,CRITICAL,2026-12-01 05:37:00,2026-12-01 05:37:00
TXN00015176,1,519.74,P1,,
TXN00015183,1,4195.81,P3,2026-02-09 14:27:41,2026-02-09 14:27:41
TXN00015189,1,638.59,HIGH,2026-01-13 20:57:59,2026-01-13 20:57:59
TXN00015200,1,0.0,L,2026-02-15 00:00:00,2026-02-15 00:00:00
TXN00015216,1,2997.0,P1,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00015223,1,1336.12,MEDIUM,2026-09-02 00:00:00,2026-09-02 00:00:00
TXN00015230,1,2419.56,P2,2026-02-14 02:09:47,2026-02-14 02:09:47
TXN00015234,1,10354.45,HIGH,2026-10-02 00:00:00,2026-10-02 00:00:00
TXN00015239,1,10770.37,P4,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00015243,1,448.21,P3,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00015253,1,1700.27,LOW,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00015262,1,2260.38,L,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00015265,1,9117.57,M,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00015268,1,4086.0,P3,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00015275,1,320.53,MEDIUM,2026-03-13 16:27:48,2026-03-13 16:27:48
TXN00015278,1,1070.58,MEDIUM,2026-04-08 19:39:54,2026-04-08 19:39:54
TXN00015289,1,2649.1,LOW,2026-04-05 00:00:00,2026-04-05 00:00:00
TXN00015300,1,753.9,MEDIUM,,
TXN00015310,1,3904.6,P4,2026-03-17 20:51:47,2026-03-17 20:51:47
TXN00015316,1,930.83,P2,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00015318,1,3397.0,MEDIUM,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00015325,1,5464.95,P3,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00015341,2,12383.14,"CRITICAL,M",2026-01-12 14:48:33,2026-04-14 00:00:00
TXN00015345,1,891.13,P4,2026-03-21 13:36:00,2026-03-21 13:36:00
TXN00015350,1,676.77,L,2026-03-28 03:08:15,2026-03-28 03:08:15
TXN00015367,1,3023.77,CRIT,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00015372,1,1341.86,P1,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00015384,1,452.46,L,2026-03-04 07:27:02,2026-03-04 07:27:02
TXN00015397,2,7960.18,"CRITICAL,P4",2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00015404,1,1356.41,LOW,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00015416,1,4100.6,LOW,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00015418,1,-2520.29,M,2026-02-07 19:59:09,2026-02-07 19:59:09
TXN00015427,1,1089.6,P3,2026-04-04 00:00:00,2026-04-04 00:00:00
TXN00015434,1,8317.58,MEDIUM,2026-03-21 07:42:38,2026-03-21 07:42:38
TXN00015440,1,0.0,MEDIUM,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00015469,1,0.0,P3,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00015474,1,879.08,MEDIUM,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00015481,1,2917.55,LOW,2026-01-17 09:49:00,2026-01-17 09:49:00
TXN00015492,1,2618.19,P2,2026-01-25 02:09:52,2026-01-25 02:09:52
TXN00015494,1,1459.8,CRITICAL,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00015495,1,448.1,MEDIUM,2026-04-08 09:57:07,2026-04-08 09:57:07
TXN00015499,1,1792.1,LOW,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00015520,1,578.15,P1,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00015532,1,90.26,P1,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00015571,1,722.56,P3,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00015576,2,2630.4500000000003,"P2,P3",2026-03-03 00:00:00,2026-03-30 00:00:00
TXN00015587,1,11364.57,LOW,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00015594,2,6385.46,"L,P1",2026-01-30 00:00:00,2026-03-16 00:00:00
TXN00015597,1,5141.83,L,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00015627,1,4853.7,MEDIUM,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00015632,1,386.01,LOW,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00015644,1,4307.19,MEDIUM,2026-03-22 07:53:46,2026-03-22 07:53:46
TXN00015649,1,2175.05,H,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00015653,1,3491.1,MEDIUM,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00015657,1,1966.13,LOW,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00015661,1,1840.53,HIGH,2026-01-23 11:54:20,2026-01-23 11:54:20
TXN00015663,1,5021.55,MEDIUM,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00015673,1,0.0,MEDIUM,2026-01-03 04:47:00,2026-01-03 04:47:00
TXN00015679,1,221.0,LOW,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00015686,1,4354.56,MEDIUM,2026-04-03 09:09:00,2026-04-03 09:09:00
TXN00015688,1,3314.0,M,2026-01-19 10:27:00,2026-01-19 10:27:00
TXN00015694,1,2581.01,L,2026-02-09 21:39:04,2026-02-09 21:39:04
TXN00015715,1,9730.68,LOW,2026-12-02 17:59:00,2026-12-02 17:59:00
TXN00015728,1,791.9,P4,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00015729,1,5873.9,H,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00015731,1,0.0,H,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00015733,1,2313.86,P3,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00015761,2,7479.95,LOW,2026-02-09 00:00:00,2026-08-02 18:43:00
TXN00015766,2,2783.51,"HIGH,P4",2026-02-18 02:44:00,2026-04-05 00:00:00
TXN00015767,1,1904.98,P3,2026-02-24 01:38:00,2026-02-24 01:38:00
TXN00015777,1,-4982.63,LOW,2026-04-11 18:19:42,2026-04-11 18:19:42
TXN00015779,2,5814.0,"H,L",2026-02-23 00:00:00,2026-08-01 20:17:00
TXN00015780,1,1404.29,P3,2026-02-06 03:02:02,2026-02-06 03:02:02
TXN00015781,2,9559.32,"MEDIUM,P2",2026-02-20 00:00:00,2026-02-25 18:53:25
TXN00015783,1,2852.68,P2,,
TXN00015786,1,14485.22,MEDIUM,2026-03-20 15:18:00,2026-03-20 15:18:00
TXN00015787,1,8787.96,P2,2026-02-09 16:53:32,2026-02-09 16:53:32
TXN00015798,1,5976.69,P4,2026-01-12 00:00:00,2026-01-12 00:00:00
TXN00015815,1,458.03,LOW,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00015825,1,272.77,CRIT,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00015831,1,3377.0,P2,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00015855,2,9916.58,"LOW,P3",2026-02-19 00:00:00,2026-03-19 00:00:00
TXN00015883,1,2183.47,P3,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00015884,1,247.02,HIGH,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00015908,1,540.0,MEDIUM,2026-01-31 09:49:28,2026-01-31 09:49:28
TXN00015911,1,1701.23,P2,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00015922,1,-759.33,P2,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00015926,1,851.0,MEDIUM,2026-03-12 14:21:21,2026-03-12 14:21:21
TXN00015930,1,8611.05,LOW,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00015934,1,1508.23,P2,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00015944,1,1459.42,LOW,2026-01-14 21:01:41,2026-01-14 21:01:41
TXN00015951,1,607.62,P3,2026-03-02 22:57:12,2026-03-02 22:57:12
TXN00015953,1,0.0,P4,2026-03-20 00:00:00,2026-03-20 00:00:00
