txn_id,transaction_date,amount_abs,transaction_time_risk_score,transaction_time_risk_level,retrospective_risk_score,retrospective_risk_level,explanation,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3
TXN00019835,2026-01-07,7974.41,0.0,LOW,11.11111111111111,LOW,No risk signals identified.,,,
TXN00000068,2026-01-08,20056.9,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000086,2026-01-08,8136.33,0.0,LOW,21.333333333333336,LOW,No risk signals identified.,,,
TXN00000364,2026-01-08,13645.0,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00000430,2026-01-08,2935.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000448,2026-01-08,18836.92,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000470,2026-01-08,24080.93,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000476,2026-01-08,24824.19,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00000554,2026-01-08,14028.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00000776,2026-01-08,3756.44,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000855,2026-01-08,5136.44,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00001018,2026-01-08,14202.95,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001219,2026-01-08,16366.24,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00001263,2026-01-08,7765.95,15.0,LOW,25.7787941497163,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00001268,2026-01-08,12003.67,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001330,2026-01-08,12459.91,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00001552,2026-01-08,15044.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001561,2026-01-08,8842.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00001646,2026-01-08,18884.21,0.0,LOW,8.19836568751382,LOW,No risk signals identified.,,,
TXN00001961,2026-01-08,2967.0,0.0,LOW,9.998894251752196,LOW,No risk signals identified.,,,
TXN00001963,2026-01-08,20996.66,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002201,2026-01-08,24420.24,25.0,LOW,3.3333333333333335,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00002233,2026-01-08,22573.35,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002243,2026-01-08,14574.34,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00002270,2026-01-08,12813.97,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002314,2026-01-08,17559.45,0.0,LOW,29.238492430672824,LOW,No risk signals identified.,,,
TXN00002393,2026-01-08,10768.93,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002441,2026-01-08,13847.25,0.0,LOW,21.95079529123181,LOW,No risk signals identified.,,,
TXN00002555,2026-01-08,1817.19,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002583,2026-01-08,12582.07,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002742,2026-01-08,5642.28,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00002776,2026-01-08,10826.07,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00002847,2026-01-08,19691.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002909,2026-01-08,7611.93,0.0,LOW,17.970818636185243,LOW,No risk signals identified.,,,
TXN00002913,2026-01-08,18236.33,0.0,LOW,8.72966127849066,LOW,No risk signals identified.,,,
TXN00002949,2026-01-08,9238.33,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002981,2026-01-08,10947.0,0.0,LOW,32.191177431210846,MEDIUM,No risk signals identified.,,,
TXN00003010,2026-01-08,1305.38,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00003112,2026-01-08,6058.13,0.0,LOW,15.672474656187452,LOW,No risk signals identified.,,,
TXN00003306,2026-01-08,8769.51,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00003518,2026-01-08,9646.08,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003524,2026-01-08,2533.0,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00003575,2026-01-08,22239.09,0.0,LOW,13.333333333333334,LOW,No risk signals identified.,,,
TXN00003606,2026-01-08,4579.12,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003758,2026-01-08,8559.27,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003776,2026-01-08,23289.56,0.0,LOW,16.32425916648125,LOW,No risk signals identified.,,,
TXN00003892,2026-01-08,13287.04,0.0,LOW,23.33345060549904,LOW,No risk signals identified.,,,
TXN00003956,2026-01-08,21711.55,0.0,LOW,16.602855377649753,LOW,No risk signals identified.,,,
TXN00004010,2026-01-08,1426.44,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00004051,2026-01-08,23361.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004060,2026-01-08,24799.0,0.0,LOW,9.043538581374706,LOW,No risk signals identified.,,,
TXN00004092,2026-01-08,8539.55,25.0,LOW,2.777777777777777,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00004093,2026-01-08,11968.42,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004261,2026-01-08,2887.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004639,2026-01-08,18798.11,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00004911,2026-01-08,22113.12,0.0,LOW,8.042236358049706,LOW,No risk signals identified.,,,
TXN00004988,2026-01-08,15010.28,15.0,LOW,3.3333333333333335,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00005042,2026-01-08,14797.01,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00005143,2026-01-08,14547.22,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00005166,2026-01-08,24616.52,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00005252,2026-01-08,24167.99,15.0,LOW,19.037724848577895,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00005441,2026-01-08,11513.62,0.0,LOW,9.05906244750748,LOW,No risk signals identified.,,,
TXN00005503,2026-01-08,5829.14,0.0,LOW,10.464324168808565,LOW,No risk signals identified.,,,
TXN00005557,2026-01-08,2821.45,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005566,2026-01-08,625.86,25.0,LOW,0.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00005573,2026-01-08,20548.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00005697,2026-01-08,11205.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00005723,2026-01-08,19891.5,0.0,LOW,22.666666666666664,LOW,No risk signals identified.,,,
TXN00006326,2026-01-08,4841.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006482,2026-01-08,12067.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006498,2026-01-08,655.72,0.0,LOW,24.832630214655193,LOW,No risk signals identified.,,,
TXN00006808,2026-01-08,10663.69,0.0,LOW,30.454790155781364,MEDIUM,No risk signals identified.,,,
TXN00006846,2026-01-08,4848.66,0.0,LOW,5.555555555555555,LOW,No risk signals identified.,,,
TXN00006924,2026-01-08,14151.56,0.0,LOW,12.043675261837897,LOW,No risk signals identified.,,,
TXN00006953,2026-01-08,11174.84,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006963,2026-01-08,23843.05,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006998,2026-01-08,22790.31,0.0,LOW,14.732622068264764,LOW,No risk signals identified.,,,
TXN00007156,2026-01-08,20570.78,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00007169,2026-01-08,6567.78,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00007171,2026-01-08,12080.52,0.0,LOW,18.1754168471376,LOW,No risk signals identified.,,,
TXN00007660,2026-01-08,16060.53,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007720,2026-01-08,24638.0,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00007756,2026-01-08,18711.9,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008120,2026-01-08,13250.55,0.0,LOW,8.617173604032029,LOW,No risk signals identified.,,,
TXN00008452,2026-01-08,2884.12,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00008579,2026-01-08,8619.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008602,2026-01-08,17856.69,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009180,2026-01-08,154.21,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00009579,2026-01-08,1280.84,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00009680,2026-01-08,8229.71,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009868,2026-01-08,4945.18,0.0,LOW,24.5552569367471,LOW,No risk signals identified.,,,
TXN00009890,2026-01-08,7405.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009946,2026-01-08,6344.99,0.0,LOW,25.988785636722067,LOW,No risk signals identified.,,,
TXN00010133,2026-01-08,15602.4,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00010149,2026-01-08,21450.22,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00010413,2026-01-08,5940.57,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010545,2026-01-08,22635.28,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00010711,2026-01-08,13879.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010797,2026-01-08,10218.1,0.0,LOW,25.94528802762585,LOW,No risk signals identified.,,,
TXN00011156,2026-01-08,7752.9,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011224,2026-01-08,22880.26,0.0,LOW,11.325068290459019,LOW,No risk signals identified.,,,
TXN00011261,2026-01-08,6834.31,0.0,LOW,23.88888888888889,LOW,No risk signals identified.,,,
TXN00011267,2026-01-08,16858.24,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011379,2026-01-08,5702.74,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011664,2026-01-08,19880.57,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011961,2026-01-08,24195.63,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00012150,2026-01-08,6299.09,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012291,2026-01-08,10691.99,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00012312,2026-01-08,16995.08,0.0,LOW,27.77777777777778,LOW,No risk signals identified.,,,
TXN00012430,2026-01-08,16151.45,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00012448,2026-01-08,24957.69,0.0,LOW,19.44488114402009,LOW,No risk signals identified.,,,
TXN00012466,2026-01-08,6128.0,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00012502,2026-01-08,423.32,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013022,2026-01-08,21673.17,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013031,2026-01-08,7630.32,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00013420,2026-01-08,18869.52,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013425,2026-01-08,21745.0,0.0,LOW,13.333333333333334,LOW,No risk signals identified.,,,
TXN00013577,2026-01-08,7874.08,0.0,LOW,9.914902218454172,LOW,No risk signals identified.,,,
TXN00013611,2026-01-08,13938.05,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013807,2026-01-08,9905.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013914,2026-01-08,22203.82,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00014003,2026-01-08,16302.82,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014013,2026-01-08,6365.96,0.0,LOW,26.794567309005956,LOW,No risk signals identified.,,,
TXN00014324,2026-01-08,14563.44,0.0,LOW,15.536683810649714,LOW,No risk signals identified.,,,
TXN00014375,2026-01-08,23106.7,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014549,2026-01-08,14171.02,0.0,LOW,9.028150345567582,LOW,No risk signals identified.,,,
TXN00014630,2026-01-08,3004.82,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014653,2026-01-08,9284.08,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014794,2026-01-08,16849.0,0.0,LOW,38.56650658605755,MEDIUM,No risk signals identified.,,,
TXN00014887,2026-01-08,10939.66,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00014999,2026-01-08,17077.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015478,2026-01-08,13667.08,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00015523,2026-01-08,9104.83,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00015647,2026-01-08,20233.05,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015648,2026-01-08,20517.43,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00015711,2026-01-08,1961.83,0.0,LOW,25.54157476915059,LOW,No risk signals identified.,,,
TXN00016033,2026-01-08,21637.0,0.0,LOW,8.909645624965897,LOW,No risk signals identified.,,,
TXN00016363,2026-01-08,21440.25,0.0,LOW,18.936020229308653,LOW,No risk signals identified.,,,
TXN00016405,2026-01-08,21984.37,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00016538,2026-01-08,9572.2,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00016614,2026-01-08,1199.83,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00016635,2026-01-08,9896.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016755,2026-01-08,17050.81,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016850,2026-01-08,9405.27,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016926,2026-01-08,23120.4,15.0,LOW,29.835129405009443,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00017228,2026-01-08,19955.14,0.0,LOW,11.11111111111111,LOW,No risk signals identified.,,,
TXN00017279,2026-01-08,3035.01,0.0,LOW,22.4408809155404,LOW,No risk signals identified.,,,
TXN00017292,2026-01-08,20246.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017295,2026-01-08,14030.61,0.0,LOW,8.333333333333332,LOW,No risk signals identified.,,,
TXN00017442,2026-01-08,17346.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017481,2026-01-08,14782.96,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017547,2026-01-08,19816.85,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017601,2026-01-08,8188.16,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017661,2026-01-08,12275.27,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00017662,2026-01-08,11207.8,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017849,2026-01-08,8900.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018040,2026-01-08,16560.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018402,2026-01-08,14290.5,0.0,LOW,21.893295622973568,LOW,No risk signals identified.,,,
TXN00018489,2026-01-08,19351.28,0.0,LOW,14.518434454025694,LOW,No risk signals identified.,,,
TXN00018517,2026-01-08,17935.31,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018684,2026-01-08,2297.88,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00018685,2026-01-08,2838.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018947,2026-01-08,1430.41,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018952,2026-01-08,3249.96,0.0,LOW,8.280863404919332,LOW,No risk signals identified.,,,
TXN00019015,2026-01-08,312.33,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019016,2026-01-08,7211.0,0.0,LOW,11.655531773398643,LOW,No risk signals identified.,,,
TXN00019064,2026-01-08,11204.07,0.0,LOW,22.510700038787142,LOW,No risk signals identified.,,,
TXN00019100,2026-01-08,16404.0,0.0,LOW,19.881017533030207,LOW,No risk signals identified.,,,
TXN00019134,2026-01-08,15662.87,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019163,2026-01-08,13848.36,0.0,LOW,26.753850091565567,LOW,No risk signals identified.,,,
TXN00019323,2026-01-08,9896.02,15.0,LOW,11.504446215351278,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00019335,2026-01-08,17211.95,15.0,LOW,25.333333333333336,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00019591,2026-01-08,18803.59,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019592,2026-01-08,3902.19,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00019735,2026-01-08,9828.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019740,2026-01-08,9446.95,15.0,LOW,3.3333333333333335,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00019864,2026-01-08,24864.19,0.0,LOW,23.254213304282953,LOW,No risk signals identified.,,,
TXN00019912,2026-01-08,2570.03,0.0,LOW,33.627321381723206,MEDIUM,No risk signals identified.,,,
TXN00019941,2026-01-08,2308.19,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00000015,2026-01-09,4553.81,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00000169,2026-01-09,1028.97,0.0,LOW,24.392651420864702,LOW,No risk signals identified.,,,
TXN00000252,2026-01-09,9633.59,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000533,2026-01-09,24916.0,0.0,LOW,24.920171669916524,LOW,No risk signals identified.,,,
TXN00000940,2026-01-09,14417.15,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001115,2026-01-09,14827.57,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00001229,2026-01-09,24599.6,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001340,2026-01-09,776.01,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001369,2026-01-09,4500.28,0.0,LOW,9.113184244496823,LOW,No risk signals identified.,,,
TXN00001391,2026-01-09,5908.9,0.0,LOW,21.858737016025007,LOW,No risk signals identified.,,,
TXN00001587,2026-01-09,17381.66,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001768,2026-01-09,11906.0,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00001865,2026-01-09,24617.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002020,2026-01-09,16598.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002022,2026-01-09,14008.6,0.0,LOW,40.51485336721862,MEDIUM,No risk signals identified.,,,
TXN00002110,2026-01-09,24588.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002126,2026-01-09,16701.32,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00002224,2026-01-09,6054.93,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002349,2026-01-09,14845.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002407,2026-01-09,9121.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002530,2026-01-09,24945.54,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00002632,2026-01-09,17599.39,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002739,2026-01-09,24069.58,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002853,2026-01-09,4797.91,0.0,LOW,13.333333333333334,LOW,No risk signals identified.,,,
TXN00002896,2026-01-09,21898.32,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003071,2026-01-09,17668.68,0.0,LOW,9.259259259259256,LOW,No risk signals identified.,,,
TXN00003365,2026-01-09,23477.32,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003442,2026-01-09,13196.66,0.0,LOW,22.38141142554962,LOW,No risk signals identified.,,,
TXN00003548,2026-01-09,12119.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003985,2026-01-09,20434.46,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004085,2026-01-09,5475.66,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004115,2026-01-09,15026.79,0.0,LOW,18.425394568771626,LOW,No risk signals identified.,,,
TXN00004125,2026-01-09,19806.86,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004140,2026-01-09,13918.89,0.0,LOW,24.58594695584449,LOW,No risk signals identified.,,,
TXN00004285,2026-01-09,13813.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004335,2026-01-09,9529.99,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004507,2026-01-09,18367.86,0.0,LOW,15.366338738534683,LOW,No risk signals identified.,,,
TXN00004724,2026-01-09,10473.19,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004740,2026-01-09,15537.05,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004767,2026-01-09,21440.0,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00004807,2026-01-09,1955.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004824,2026-01-09,9839.08,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004902,2026-01-09,12102.0,0.0,LOW,2.777777777777777,LOW,No risk signals identified.,,,
TXN00004936,2026-01-09,8797.73,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005065,2026-01-09,18430.94,0.0,LOW,8.309939366983134,LOW,No risk signals identified.,,,
TXN00005135,2026-01-09,24092.49,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005206,2026-01-09,9436.27,0.0,LOW,26.649410248134608,LOW,No risk signals identified.,,,
TXN00005246,2026-01-09,14555.93,0.0,LOW,22.792454417557124,LOW,No risk signals identified.,,,
TXN00005306,2026-01-09,13393.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005405,2026-01-09,8708.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005620,2026-01-09,4820.4,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005646,2026-01-09,6862.58,15.0,LOW,4.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00005739,2026-01-09,984.77,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005914,2026-01-09,10479.0,0.0,LOW,15.766535076352273,LOW,No risk signals identified.,,,
TXN00006073,2026-01-09,4229.79,0.0,LOW,29.796017216227167,LOW,No risk signals identified.,,,
