merchant_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,disputed_amount_ratio,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_user_count,unique_category_count,negative_transaction_count,missing_utr_count,merchant_status,merchant_category,mcc,merchant_duplicate_entity_flag
MCH3091,1,7434.96,7434.96,7434.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3092,2,29551.13,14775.565,14775.565,11261.120967667917,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,MISCELLANEOUS,5999,False
MCH3093,2,24840.98,12420.49,12420.49,3037.066051603094,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,RETAIL OTHER,5999,True
MCH3094,1,20124.62,20124.62,20124.62,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,GARMENTS,5699,True
MCH3095,4,29213.29,7303.3225,5550.72,7760.865520891231,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,LIVE,MISC RETAIL,5999,False
MCH3096,3,36871.2,12290.4,9086.1,9669.775794148489,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,0.6666666666666666,5521.1900000000005,0.14974261754431645,2760.5950000000003,2760.5950000000003,4707.47,1,0.5,3,1,0,0,ACTIVE,FOOD,5812,False
MCH3097,2,42199.22,21099.61,21099.61,653.18281805326,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3098,1,20959.83,20959.83,20959.83,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3099,3,34563.990000000005,11521.330000000002,8136.33,6961.739815850632,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,411.83,0.011915001711318627,411.83,411.83,411.83,1,1.0,3,1,0,0,LIVE,GARMENTS,5699,False
MCH3100,2,31508.8,15754.4,15754.4,910.682823490153,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3101,1,14586.85,14586.85,14586.85,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3102,1,15175.0,15175.0,15175.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3103,2,-2012.3099999999995,-1006.1549999999997,-1006.1549999999997,15739.850466889766,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3104,2,8234.74,4117.37,4117.37,3127.6040038662186,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3105,4,40278.18,10069.545,7274.360000000001,9363.564429487666,3,0,1,0.75,0.0,0.25,2,0.5,2636.83,0.06546547038619918,1318.415,1318.415,2276.34,2,1.0,4,1,0,0,ACTIVE,DEPARTMENT STORES,5311.0,False
MCH3106,1,17722.05,17722.05,17722.05,,1,0,0,1.0,0.0,0.0,1,1.0,1320.83,0.07453031675229446,1320.83,1320.83,1320.83,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3107,3,29322.33,9774.11,8696.02,5772.717759192806,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,MEDICAL,UNKNOWN,False
MCH3108,4,47894.32,11973.58,12568.455,6385.013860350396,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3109,2,42602.91,21301.455,21301.455,1994.500742353835,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3110,3,32039.309999999998,10679.769999999999,15031.42,8024.921952461594,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3111,5,66671.31999999999,13334.264,10907.4,8339.379751811883,5,0,0,1.0,0.0,0.0,1,0.2,2723.0,0.04084214921798459,2723.0,2723.0,2723.0,0,0.0,5,1,0,0,LIVE,TELECOM,UNKNOWN,False
MCH3112,2,24355.12,12177.56,12177.56,7069.314187048132,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3113,2,34704.31,17352.155,17352.155,995.8962616909465,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3114,3,21398.989999999998,7132.996666666666,7567.0,5664.757880583541,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3115,2,-17909.1,-8954.55,-8954.55,13546.723429700629,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3117,2,25865.51,12932.755,12932.755,4988.998965729497,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3118,2,25204.47,12602.235,12602.235,4387.236952804121,1,0,1,0.5,0.0,0.5,1,0.5,8722.75,0.34607948510720515,8722.75,8722.75,8722.75,1,1.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3119,3,25281.43,8427.143333333333,10514.18,4716.438770580334,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,DEPARTMENT STORES,5311,False
MCH3120,2,21699.14,10849.57,10849.57,4386.650054175738,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3121,3,45113.880000000005,15037.960000000001,17121.22,4869.409747926334,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3122,3,50251.22,16750.406666666666,12995.1,6969.203178487002,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,3,1,0,0,ACTIVE,STATIONERY,5942,True
MCH3123,2,26362.46,13181.23,13181.23,13578.430097769035,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,TRAVEL,UNKNOWN,False
MCH3124,3,5004.09,1668.03,1264.83,889.6132015657141,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3125,3,45275.270000000004,15091.756666666668,15358.08,5369.51081910013,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,CLOTHS,5699,False
MCH3127,3,22457.61,7485.87,10278.0,5965.817750375886,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3128,4,53650.33,13412.5825,12792.98,4134.57488009247,3,1,0,0.75,0.25,0.0,1,0.25,4547.87,0.08476872369657372,4547.87,4547.87,4547.87,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3129,2,5136.62,2568.31,2568.31,11807.99028116978,2,0,0,1.0,0.0,0.0,1,0.5,14485.22,2.8199905774614433,14485.22,14485.22,14485.22,0,0.0,2,1,1,1,LIVE,GROCERY_STORE,5411,False
MCH3130,3,44341.399999999994,14780.466666666665,14881.0,4191.394356706767,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,INACTIVE,BOOK STORE,5942,False
MCH3131,3,28273.809999999998,9424.603333333333,8362.82,8924.801507497707,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3132,5,58132.880000000005,11626.576000000001,10895.37,7436.059470622192,5,0,0,1.0,0.0,0.0,1,0.2,-4982.63,-0.08571104682926425,-4982.63,-4982.63,-4982.63,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3134,5,59864.340000000004,11972.868,7677.88,10058.325720072402,5,0,0,1.0,0.0,0.0,1,0.2,2255.0,0.03766850181593917,2255.0,2255.0,2255.0,0,0.0,5,1,0,0,ACTIVE,DEPT_STORE,5311,False
MCH3135,1,2114.48,2114.48,2114.48,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3136,1,10073.57,10073.57,10073.57,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3137,5,78433.16,15686.632000000001,13886.03,5329.297199684964,4,0,1,0.8,0.0,0.2,1,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3138,4,51170.31,12792.5775,13797.835000000001,9664.329612088552,2,2,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3139,2,21398.36,10699.18,10699.18,12850.166681689385,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,DISABLED,GARMENTS,5699,True
MCH3140,2,27306.48,13653.24,13653.24,7596.363297473338,2,0,0,1.0,0.0,0.0,1,0.5,7417.98,0.2716563980417835,7417.98,7417.98,7417.98,0,0.0,2,1,0,0,SUSPENDED,TRAVEL,4131,True
MCH3141,5,77897.7,15579.539999999999,12221.19,8148.934021183383,5,0,0,1.0,0.0,0.0,1,0.2,1146.96,0.0147239263803681,1146.96,1146.96,1146.96,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3142,2,20714.84,10357.42,10357.42,12699.142815363562,2,0,0,1.0,0.0,0.0,1,0.5,1136.92,0.054884324474627856,1136.92,1136.92,1136.92,0,0.0,2,1,0,0,LIVE,BOOKS,5942,False
MCH3143,4,46803.229999999996,11700.807499999999,11483.61,6758.091208397901,4,0,0,1.0,0.0,0.0,1,0.25,1422.0,0.030382518471481566,1422.0,1422.0,1422.0,1,1.0,4,1,0,0,LIVE,DEPT_STORE,5311,False
MCH3144,1,16582.06,16582.06,16582.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,LIVE,HOTELS,7011,False
MCH3146,3,36246.26,12082.086666666668,12300.36,4173.233343408122,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,TRANSPORT,4131,False
MCH3148,5,87452.95,17490.59,16331.74,5467.219426289748,5,0,0,1.0,0.0,0.0,1,0.2,6511.97,0.0744625538646781,6511.97,6511.97,6511.97,0,0.0,5,1,0,0,LIVE,TELECOM,4814.0,False
MCH3150,3,33856.520000000004,11285.506666666668,7913.59,10458.483433626185,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3151,2,9578.26,4789.13,4789.13,5332.659932453971,2,0,0,1.0,0.0,0.0,1,0.5,595.39,0.06216055943355056,595.39,595.39,595.39,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3152,1,4971.59,4971.59,4971.59,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3153,2,26499.62,13249.81,13249.81,9655.98150330664,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3154,6,90955.26000000001,15159.210000000001,15026.74,4326.860138007698,5,0,1,0.8333333333333334,0.0,0.16666666666666666,1,0.16666666666666666,1056.33,0.011613731850142585,1056.33,1056.33,1056.33,1,1.0,6,1,0,1,INACTIVE,TRANSPORT,4131,False
MCH3155,1,12440.31,12440.31,12440.31,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,DEPT_STORE,5311,False
MCH3156,4,61343.770000000004,15335.942500000001,15059.814999999999,8865.482774319644,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,MISCELLANEOUS,5999,False
MCH3157,3,57368.97,19122.99,17804.68,3308.830999416561,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,7640.62,0.1331838448555029,7640.62,7640.62,7640.62,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3158,3,35116.18,11705.393333333333,9614.32,11602.06154024505,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,-344.33,-0.009805451504121461,-344.33,-344.33,-344.33,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3159,1,5930.83,5930.83,5930.83,,1,0,0,1.0,0.0,0.0,1,1.0,405.0,0.0682872380425674,405.0,405.0,405.0,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3161,1,5754.44,5754.44,5754.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,OTHER,5999.0,False
MCH3162,1,21868.79,21868.79,21868.79,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3163,3,43257.83,14419.276666666667,17359.68,6074.308365783986,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,15660.34,0.3620232452714341,15660.34,15660.34,15660.34,0,0.0,3,1,0,0,SUSPENDED,OTHER,5999,True
MCH3164,1,9176.29,9176.29,9176.29,,1,0,0,1.0,0.0,0.0,1,1.0,1023.0,0.11148296315831342,1023.0,1023.0,1023.0,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3165,3,59398.8,19799.600000000002,19493.06,4388.107597085559,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,8257.96,0.1390257042229809,8257.96,8257.96,8257.96,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3166,2,25109.37,12554.685,12554.685,13143.453361322128,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3167,2,34312.479999999996,17156.239999999998,17156.239999999998,7592.587347261801,2,0,0,1.0,0.0,0.0,1,0.5,1048.77,0.030565263717457908,1048.77,1048.77,1048.77,1,1.0,2,1,0,1,ACTIVE,GROCERY STORES,5411,False
MCH3168,1,24737.74,24737.74,24737.74,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3169,1,10652.0,10652.0,10652.0,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3171,1,16342.48,16342.48,16342.48,,1,0,0,1.0,0.0,0.0,1,1.0,30866.46,1.8887255789818926,30866.46,30866.46,30866.46,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3172,3,41167.04,13722.346666666666,14979.29,11827.623156747653,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,1,ACTIVE,TELECOM,4814,True
MCH3174,2,43002.23,21501.115,21501.115,667.6855781353975,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3175,3,43803.96,14601.32,17569.0,9396.260047508262,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,2266.29,0.051737103220804694,2266.29,2266.29,2266.29,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3176,1,11723.0,11723.0,11723.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,PHONE SERVICE,4814.0,False
MCH3177,1,1329.06,1329.06,1329.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,SUSPENDED,TRAVEL,4131,True
MCH3178,1,1028.92,1028.92,1028.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,CLOTHING,5699,False
MCH3179,1,10174.49,10174.49,10174.49,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,SUSPENDED,MISC RETAIL,5999,True
MCH3180,2,21041.73,10520.865,10520.865,6179.498084670792,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,CHEMIST,5912,False
MCH3181,3,22571.98,7523.993333333333,7496.15,2400.516110013288,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,4032.14,0.17863474980927682,4032.14,4032.14,4032.14,0,0.0,3,1,0,0,LIVE,BUS/TAXI,4131,False
MCH3182,3,52105.399999999994,17368.466666666664,15597.6,4376.596551355098,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3183,1,6883.26,6883.26,6883.26,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3185,3,38110.45,12703.483333333332,15951.88,8084.848534056363,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,1222.97,0.03209014850257607,1222.97,1222.97,1222.97,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3186,3,22486.05,7495.349999999999,8528.0,6522.623595417721,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,1760.95,0.07831299850351663,1760.95,1760.95,1760.95,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3187,4,42166.96,10541.74,14236.06,16188.385546559814,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,1,1,ACTIVE,PHARMACY,5912,False
MCH3188,3,62191.770000000004,20730.59,22561.06,4024.0728213217003,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3189,2,5356.6900000000005,2678.3450000000003,2678.3450000000003,1947.9731161517602,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,GROCERY_STORE,5411,True
MCH3190,1,20814.28,20814.28,20814.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3191,1,23898.0,23898.0,23898.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,BUS/TAXI,4131,False
MCH3192,1,3235.55,3235.55,3235.55,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3193,3,39226.21,13075.403333333334,13638.62,5596.520665630865,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,4307.19,0.10980387858016362,4307.19,4307.19,4307.19,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3194,2,21493.28,10746.64,10746.64,1339.7693604497754,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3195,2,28854.57,14427.285,14427.285,9166.529260437126,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3196,2,22595.82,11297.91,11297.91,11313.835778205374,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3197,5,74321.92,14864.384,15737.58,7367.270296387258,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3198,3,29588.82,9862.94,5567.0,7860.302010152028,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3199,1,9741.23,9741.23,9741.23,,1,0,0,1.0,0.0,0.0,1,1.0,2045.0,0.20993242126507639,2045.0,2045.0,2045.0,0,0.0,1,1,0,0,ACTIVE,DEPARTMENT STORES,5311,False
MCH3200,3,8532.82,2844.273333333333,7210.92,13536.17043973787,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3201,1,22538.13,22538.13,22538.13,,1,0,0,1.0,0.0,0.0,1,1.0,-884.33,-0.03923706181480007,-884.33,-884.33,-884.33,1,1.0,1,1,0,0,ACTIVE,BOOK STORE,5942,False
MCH3202,1,13643.9,13643.9,13643.9,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3204,4,33024.32,8256.08,8272.4,5397.152893844432,4,0,0,1.0,0.0,0.0,1,0.25,261.51,0.007918709605527078,261.51,261.51,261.51,0,0.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3205,4,50921.04,12730.26,13419.220000000001,8921.008177095233,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3206,3,34528.979999999996,11509.659999999998,9239.56,6769.643591770544,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,RETAIL,5311,True
MCH3207,4,28676.49,7169.1225,6427.08,7279.398003646433,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,CHEMIST,5912,False
MCH3208,3,40238.48,13412.826666666668,10708.92,9669.20040765695,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,2072.0,0.051492998741503156,2072.0,2072.0,2072.0,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3209,2,31379.75,15689.875,15689.875,2084.2043086151616,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3211,1,15355.48,15355.48,15355.48,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,PHARMACY,5912.0,False
MCH3212,3,16475.63,5491.876666666667,7174.0,3921.3559781067233,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,MISCELLANEOUS,5999,False
MCH3213,3,62902.56,20967.52,21671.87,2352.773384221266,3,0,0,1.0,0.0,0.0,2,0.6666666666666666,1286.87,0.02045814987498124,643.435,643.435,1286.87,1,0.5,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3214,4,29726.25,7431.5625,6242.03,5793.967661377795,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,TRANSPRT,4131,False
MCH3215,4,12741.24,3185.31,12078.810000000001,18712.674867716443,4,0,0,1.0,0.0,0.0,2,0.5,19346.73,1.5184338416041139,9673.365,9673.365,18735.0,2,1.0,4,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3216,2,34710.270000000004,17355.135000000002,17355.135000000002,4360.876012001488,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,GROCERY STORES,5411,False
MCH3217,1,15659.86,15659.86,15659.86,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3218,3,26580.86,8860.286666666667,8760.54,2771.506535033488,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ENABLED,CHEMIST,5912,False
MCH3219,4,34717.25,8679.3125,10255.880000000001,6027.404110053653,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,ACTIVE,DEPARTMENT STORE,5311,False
MCH3220,1,22609.95,22609.95,22609.95,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3222,4,26967.690000000002,6741.922500000001,6079.04,5939.125346184543,4,0,0,1.0,0.0,0.0,1,0.25,5981.0,0.22178391994271662,5981.0,5981.0,5981.0,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3223,3,29799.86,9933.286666666667,7320.0,11248.749317792326,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,1860.61,0.06243687050878762,1860.61,1860.61,1860.61,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3224,3,36854.39,12284.796666666667,14240.12,9649.921348779653,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,-918.61,-0.02492538880714075,-918.61,-918.61,-918.61,1,1.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH3225,3,34432.14,11477.38,8329.0,5848.186957032067,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
